State,Gender,Year,Top Name,Occurences
CA,M,1951,Michael,6187
CA,M,1952,Michael,7049
CA,M,1953,Michael,7848
CA,M,1954,Michael,8071
CA,M,1955,Michael,7855
CA,M,1956,Michael,8265
CA,M,1957,Michael,8230
CA,M,1958,Michael,7629
CA,M,1959,David,7623
CA,M,1960,David,7923
CA,M,1961,David,8116
CA,M,1962,David,7941
CA,M,1963,Michael,7820
CA,M,1964,Michael,7984
CA,M,1965,Michael,7837
CA,M,1966,Michael,7686
CA,M,1967,Michael,8134
CA,M,1968,Michael,8077
CA,M,1969,Michael,8249
CA,M,1970,Michael,8199
CA,M,1971,Michael,6826
CA,M,1972,Michael,6342
CA,M,1973,Michael,5882
CA,M,1974,Michael,6061
CA,M,1975,Michael,6214
CA,M,1976,Michael,6188
CA,M,1977,Michael,6320
CA,M,1978,Michael,6491
CA,M,1979,Michael,6581
CA,M,1980,Michael,6903
CA,M,1981,Michael,7147
CA,M,1982,Michael,7160
CA,M,1983,Michael,7392
CA,M,1984,Michael,7475
CA,M,1985,Michael,7212
CA,M,1986,Michael,7259
CA,M,1987,Michael,7449
CA,M,1988,Michael,7754
CA,M,1989,Michael,7857
CA,M,1990,Michael,8237
CA,M,1991,Michael,7572
CA,M,1992,Michael,6634
CA,M,1993,Michael,5847
CA,M,1994,Daniel,5112
CA,M,1995,Daniel,5003
CA,M,1996,Daniel,4704
CA,M,1997,Daniel,4452
CA,M,1998,Daniel,4314
CA,M,1999,Daniel,4349
CA,M,2000,Daniel,4338
CA,M,2001,Daniel,4164
CA,M,2002,Daniel,4128
CA,M,2003,Daniel,4031
CA,M,2004,Daniel,4166
CA,M,2005,Daniel,3911
CA,M,2006,Daniel,3825
CA,M,2007,Daniel,3863
CA,M,2008,Daniel,3747
CA,M,2009,Daniel,3390
CA,M,2010,Jacob,3344
CA,M,2011,Jacob,3157
CA,M,2012,Jacob,2955
CO,F,1910,Mary,193
CO,F,1911,Mary,169
CO,F,1912,Mary,234
CO,F,1913,Mary,258
CO,F,1914,Mary,338
CO,F,1915,Mary,387
CO,F,1916,Mary,457
CO,F,1917,Mary,462
CO,F,1918,Mary,539
CO,F,1919,Mary,471
CO,F,1920,Mary,577
CO,F,1921,Mary,627
CO,F,1922,Mary,612
CO,F,1923,Mary,626
CO,F,1924,Mary,550
CO,F,1925,Mary,534
CO,F,1926,Mary,542
CO,F,1927,Mary,512
CO,F,1928,Mary,539
CO,F,1929,Mary,522
CO,F,1930,Mary,515
CO,F,1931,Mary,511
CO,F,1932,Mary,496
CO,F,1933,Mary,469
CO,F,1934,Mary,509
CO,F,1935,Mary,472
CO,F,1936,Mary,487
CO,F,1937,Mary,528
CO,F,1938,Mary,458
CO,F,1939,Mary,476
CO,F,1940,Mary,485
CO,F,1941,Mary,474
CO,F,1942,Mary,501
CO,F,1943,Mary,534
CO,F,1944,Mary,522
CO,F,1945,Mary,476
CO,F,1946,Mary,553
CO,F,1947,Linda,919
CO,F,1948,Linda,1036
CO,F,1949,Linda,932
CO,F,1950,Linda,815
CO,F,1951,Linda,727
CO,F,1952,Linda,696
CO,F,1953,Linda,625
CO,F,1954,Debra,606
CO,F,1955,Debra,649
CO,F,1956,Debra,588
CO,F,1957,Debra,483
CO,F,1958,Mary,462
CO,F,1959,Mary,448
CO,F,1960,Mary,438
CO,F,1961,Mary,418
CO,F,1962,Lisa,415
CO,F,1963,Lisa,479
CO,F,1964,Lisa,447
CO,F,1965,Lisa,474
CO,F,1966,Lisa,449
CO,F,1967,Michelle,471
CO,F,1968,Michelle,482
CO,F,1969,Michelle,530
CO,F,1970,Jennifer,527
CO,F,1971,Jennifer,722
CO,F,1972,Jennifer,727
CO,F,1973,Jennifer,738
CO,F,1974,Jennifer,798
CO,F,1975,Jennifer,765
CO,F,1976,Jennifer,782
CO,F,1977,Jennifer,865
CO,F,1978,Jennifer,851
CO,F,1979,Jennifer,819
CO,F,1980,Jennifer,859
CO,F,1981,Jennifer,838
CO,F,1982,Jennifer,839
CO,F,1983,Jennifer,831
CO,F,1984,Jessica,726
CO,F,1985,Jessica,708
CO,F,1986,Jessica,806
CO,F,1987,Jessica,738
CO,F,1988,Jessica,646
CO,F,1989,Ashley,626
CO,F,1990,Jessica,573
CO,F,1991,Jessica,558
CO,F,1992,Jessica,492
CO,F,1993,Jessica,474
CO,F,1994,Jessica,386
CO,F,1995,Jessica,389
CO,F,1996,Emily,350
CO,F,1997,Hannah,367
CO,F,1998,Emily,372
CO,F,1999,Hannah,342
CO,F,2000,Emily,366
CO,F,2001,Emily,364
CO,F,2002,Madison,364
CO,F,2003,Emily,378
CO,F,2004,Emma,336
CO,F,2005,Emily,304
CO,F,2006,Isabella,318
CO,F,2007,Isabella,327
CO,F,2008,Isabella,312
CO,F,2009,Isabella,349
CO,F,2010,Isabella,340
CO,F,2011,Olivia,318
CO,F,2012,Emma,337
CO,M,1910,John,99
CO,M,1911,John,109
CO,M,1912,John,198
CO,M,1913,John,191
CO,M,1914,John,294
CO,M,1915,John,361
CO,M,1916,John,397
CO,M,1917,John,417
CO,M,1918,John,428
CO,M,1919,John,394
CO,M,1920,Robert,479
CO,M,1921,Robert,582
CO,M,1922,Robert,532
CO,M,1923,Robert,575
CO,M,1924,Robert,619
CO,M,1925,Robert,625
CO,M,1926,Robert,576
CO,M,1927,Robert,536
CO,M,1928,Robert,542
CO,M,1929,Robert,550
CO,M,1930,Robert,558
CO,M,1931,Robert,584
CO,M,1932,Robert,550
CO,M,1933,Robert,461
CO,M,1934,Robert,559
CO,M,1935,Robert,525
CO,M,1936,Robert,529
CO,M,1937,Robert,594
CO,M,1938,Robert,568
CO,M,1939,Robert,555
CO,M,1940,Robert,561
CO,M,1941,Robert,503
CO,M,1942,Robert,584
CO,M,1943,James,601
CO,M,1944,Robert,643
CO,M,1945,Robert,584
CO,M,1946,Robert,762
CO,M,1947,Robert,838
CO,M,1948,Robert,839
CO,M,1949,John,770
CO,M,1950,Robert,778
CO,M,1951,Robert,819
CO,M,1952,Robert,862
CO,M,1953,David,858
CO,M,1954,Michael,930
CO,M,1955,Michael,970
CO,M,1956,Michael,866
CO,M,1957,Michael,918
CO,M,1958,Michael,943
CO,M,1959,David,912
CO,M,1960,David,899
CO,M,1961,David,925
CO,M,1962,David,912
CO,M,1963,Michael,868
CO,M,1964,Michael,813
CO,M,1965,Michael,822
CO,M,1966,Michael,805
CO,M,1967,Michael,871
CO,M,1968,Michael,890
CO,M,1969,Michael,961
CO,M,1970,Michael,973
CO,M,1971,Michael,838
CO,M,1972,Michael,826
CO,M,1973,Michael,847
CO,M,1974,Michael,793
CO,M,1975,Michael,797
CO,M,1976,Michael,755
CO,M,1977,Michael,775
CO,M,1978,Michael,802
CO,M,1979,Michael,868
CO,M,1980,Michael,904
CO,M,1981,Michael,956
CO,M,1982,Michael,920
CO,M,1983,Michael,946
CO,M,1984,Michael,937
CO,M,1985,Michael,910
CO,M,1986,Michael,904
CO,M,1987,Michael,882
CO,M,1988,Michael,794
CO,M,1989,Michael,832
CO,M,1990,Michael,814
CO,M,1991,Michael,788
CO,M,1992,Michael,743
CO,M,1993,Michael,625
CO,M,1994,Michael,530
CO,M,1995,Michael,516
CO,M,1996,Jacob,509
CO,M,1997,Jacob,604
CO,M,1998,Jacob,531
CO,M,1999,Jacob,568
CO,M,2000,Jacob,518
CO,M,2001,Jacob,527
CO,M,2002,Jacob,494
CO,M,2003,Jacob,478
CO,M,2004,Jacob,423
CO,M,2005,Jacob,387
CO,M,2006,Jacob,391
CO,M,2007,Jacob,350
CO,M,2008,Alexander,353
CO,M,2009,Alexander,341
CO,M,2010,Jacob,338
CO,M,2011,Liam,290
CO,M,2012,Liam,353
CT,F,1910,Mary,304
CT,F,1911,Mary,382
CT,F,1912,Mary,471
CT,F,1913,Mary,606
CT,F,1914,Mary,851
CT,F,1915,Mary,989
CT,F,1916,Mary,1078
CT,F,1917,Mary,1138
CT,F,1918,Mary,1119
CT,F,1919,Mary,969
CT,F,1920,Mary,970
CT,F,1921,Mary,1010
CT,F,1922,Mary,836
CT,F,1923,Mary,863
CT,F,1924,Mary,760
CT,F,1925,Mary,728
CT,F,1926,Mary,751
CT,F,1927,Mary,668
CT,F,1928,Mary,643
CT,F,1929,Mary,624
CT,F,1930,Mary,625
CT,F,1931,Mary,552
CT,F,1932,Mary,493
CT,F,1933,Barbara,510
CT,F,1934,Mary,458
CT,F,1935,Barbara,493
CT,F,1936,Barbara,513
CT,F,1937,Barbara,523
CT,F,1938,Barbara,543
CT,F,1939,Barbara,530
CT,F,1940,Patricia,565
CT,F,1941,Patricia,621
CT,F,1942,Patricia,820
CT,F,1943,Patricia,768
CT,F,1944,Patricia,623
CT,F,1945,Patricia,593
CT,F,1946,Patricia,779
CT,F,1947,Linda,1156
CT,F,1948,Linda,1092
CT,F,1949,Linda,906
CT,F,1950,Linda,887
CT,F,1951,Linda,858
CT,F,1952,Linda,770
CT,F,1953,Susan,814
CT,F,1954,Susan,866
CT,F,1955,Susan,926
CT,F,1956,Susan,889
CT,F,1957,Susan,897
CT,F,1958,Susan,931
CT,F,1959,Susan,841
CT,F,1960,Susan,789
CT,F,1961,Lisa,784
CT,F,1962,Lisa,853
CT,F,1963,Lisa,1086
CT,F,1964,Lisa,949
CT,F,1965,Lisa,1021
CT,F,1966,Lisa,969
CT,F,1967,Lisa,867
CT,F,1968,Lisa,760
CT,F,1969,Lisa,677
CT,F,1970,Jennifer,826
CT,F,1971,Jennifer,1009
CT,F,1972,Jennifer,1038
CT,F,1973,Jennifer,960
CT,F,1974,Jennifer,919
CT,F,1975,Jennifer,815
CT,F,1976,Jennifer,837
CT,F,1977,Jennifer,787
CT,F,1978,Jennifer,804
CT,F,1979,Jennifer,732
CT,F,1980,Jennifer,732
CT,F,1981,Jennifer,680
CT,F,1982,Jennifer,740
CT,F,1983,Jennifer,677
CT,F,1984,Jennifer,649
CT,F,1985,Jessica,654
CT,F,1986,Jessica,704
CT,F,1987,Jessica,764
CT,F,1988,Jessica,687
CT,F,1989,Jessica,595
CT,F,1990,Jessica,564
CT,F,1991,Ashley,506
CT,F,1992,Jessica,430
CT,F,1993,Emily,414
CT,F,1994,Emily,411
CT,F,1995,Emily,368
CT,F,1996,Emily,392
CT,F,1997,Emily,373
CT,F,1998,Emily,347
CT,F,1999,Emily,400
CT,F,2000,Emily,335
CT,F,2001,Emily,327
CT,F,2002,Emily,307
CT,F,2003,Emma,334
CT,F,2004,Emily,309
CT,F,2005,Olivia,270
CT,F,2006,Isabella,271
CT,F,2007,Isabella,256
CT,F,2008,Isabella,259
CT,F,2009,Isabella,275
CT,F,2010,Isabella,277
CT,F,2011,Sophia,256
CT,F,2012,Emma,246
CT,M,1910,John,124
CT,M,1911,John,244
CT,M,1912,John,430
CT,M,1913,John,508
CT,M,1914,John,684
CT,M,1915,John,907
CT,M,1916,John,993
CT,M,1917,John,1076
CT,M,1918,John,1092
CT,M,1919,John,1005
CT,M,1920,John,1037
CT,M,1921,John,1044
CT,M,1922,John,962
CT,M,1923,John,1001
CT,M,1924,John,958
CT,M,1925,John,1005
CT,M,1926,John,949
CT,M,1927,John,905
CT,M,1928,John,947
CT,M,1929,John,889
CT,M,1930,John,882
CT,M,1931,Robert,926
CT,M,1932,Robert,830
CT,M,1933,Robert,835
CT,M,1934,Robert,839
CT,M,1935,Robert,820
CT,M,1936,Robert,897
CT,M,1937,Robert,932
CT,M,1938,Robert,945
CT,M,1939,Robert,877
CT,M,1940,Robert,948
CT,M,1941,Robert,1066
CT,M,1942,Robert,1241
CT,M,1943,Robert,1312
CT,M,1944,Robert,1163
CT,M,1945,Robert,1162
CT,M,1946,Robert,1473
CT,M,1947,Robert,1623
CT,M,1948,Robert,1370
CT,M,1949,Robert,1296
CT,M,1950,Robert,1254
CT,M,1951,John,1328
CT,M,1952,Robert,1384
CT,M,1953,John,1338
CT,M,1954,John,1360
CT,M,1955,Robert,1445
CT,M,1956,Robert,1372
CT,M,1957,Michael,1403
CT,M,1958,Michael,1471
CT,M,1959,John,1439
CT,M,1960,John,1386
CT,M,1961,Michael,1415
CT,M,1962,John,1429
CT,M,1963,John,1482
CT,M,1964,John,1515
CT,M,1965,Michael,1479
CT,M,1966,Michael,1370
CT,M,1967,Michael,1359
CT,M,1968,Michael,1337
CT,M,1969,Michael,1345
CT,M,1970,Michael,1303
CT,M,1971,Michael,1142
CT,M,1972,Michael,965
CT,M,1973,Michael,992
CT,M,1974,Michael,850
CT,M,1975,Michael,988
CT,M,1976,Michael,948
CT,M,1977,Michael,948
CT,M,1978,Michael,995
CT,M,1979,Michael,1072
CT,M,1980,Michael,1036
CT,M,1981,Michael,1088
CT,M,1982,Michael,1050
CT,M,1983,Michael,1067
CT,M,1984,Michael,1159
CT,M,1985,Michael,1096
CT,M,1986,Michael,1154
CT,M,1987,Michael,1184
CT,M,1988,Michael,1152
CT,M,1989,Michael,1137
CT,M,1990,Michael,1127
CT,M,1991,Michael,1074
CT,M,1992,Michael,900
CT,M,1993,Michael,887
CT,M,1994,Michael,775
CT,M,1995,Michael,723
CT,M,1996,Michael,663
CT,M,1997,Michael,615
CT,M,1998,Michael,636
CT,M,1999,Matthew,589
CT,M,2000,Michael,553
CT,M,2001,Michael,489
CT,M,2002,Michael,476
CT,M,2003,Matthew,443
CT,M,2004,Michael,408
CT,M,2005,Ryan,354
CT,M,2006,Michael,297
CT,M,2007,Michael,317
CT,M,2008,Michael,319
CT,M,2009,Michael,257
CT,M,2010,Michael,252
CT,M,2011,Alexander,234
CT,M,2012,Mason,230
DC,F,1910,Mary,80
DC,F,1911,Mary,88
DC,F,1912,Mary,121
DC,F,1913,Mary,136
DC,F,1914,Mary,176
DC,F,1915,Mary,195
DC,F,1916,Mary,200
DC,F,1917,Mary,234
DC,F,1918,Mary,247
DC,F,1919,Mary,274
DC,F,1920,Mary,255
DC,F,1921,Mary,362
DC,F,1922,Mary,347
DC,F,1923,Mary,350
DC,F,1924,Mary,345
DC,F,1925,Mary,346
DC,F,1926,Mary,295
DC,F,1927,Mary,348
DC,F,1928,Mary,335
DC,F,1929,Mary,286
DC,F,1930,Mary,292
DC,F,1931,Mary,258
DC,F,1932,Mary,308
DC,F,1933,Mary,295
DC,F,1934,Mary,288
DC,F,1935,Mary,325
DC,F,1936,Mary,320
DC,F,1937,Mary,330
DC,F,1938,Mary,347
DC,F,1939,Mary,367
DC,F,1940,Mary,366
DC,F,1941,Mary,399
DC,F,1942,Mary,515
DC,F,1943,Mary,546
DC,F,1944,Mary,521
DC,F,1945,Mary,493
DC,F,1946,Mary,558
DC,F,1947,Linda,564
DC,F,1948,Linda,562
DC,F,1949,Linda,614
DC,F,1950,Linda,531
DC,F,1951,Linda,539
DC,F,1952,Mary,513
DC,F,1953,Mary,510
DC,F,1954,Mary,520
DC,F,1955,Mary,526
DC,F,1956,Deborah,478
DC,F,1957,Mary,471
DC,F,1958,Mary,435
DC,F,1959,Mary,407
DC,F,1960,Mary,367
DC,F,1961,Mary,374
DC,F,1962,Karen,351
DC,F,1963,Lisa,401
DC,F,1964,Lisa,368
DC,F,1965,Lisa,449
DC,F,1966,Lisa,388
DC,F,1967,Lisa,388
DC,F,1968,Lisa,346
DC,F,1969,Lisa,281
DC,F,1970,Jennifer,302
DC,F,1971,Jennifer,323
DC,F,1972,Jennifer,321
DC,F,1973,Jennifer,261
DC,F,1974,Jennifer,244
DC,F,1975,Jennifer,239
DC,F,1976,Jennifer,214
DC,F,1977,Jennifer,231
DC,F,1978,Jennifer,194
DC,F,1979,Jennifer,195
DC,F,1980,Jennifer,169
DC,F,1981,Jennifer,172
DC,F,1982,Jennifer,162
DC,F,1983,Jennifer,179
DC,F,1984,Jessica,148
DC,F,1985,Ashley,147
DC,F,1986,Ashley,182
DC,F,1987,Ashley,233
DC,F,1988,Ashley,235
DC,F,1989,Ashley,86
DC,F,1990,Ashley,158
DC,F,1991,Ashley,174
DC,F,1992,Ashley,137
DC,F,1993,Ashley,124
DC,F,1994,Jasmine,102
DC,F,1995,Ashley,75
DC,F,1996,Alexis,69
DC,F,1997,Jasmine,71
DC,F,1998,Alexis,65
DC,F,1999,Kayla,85
DC,F,2000,Kayla,74
DC,F,2001,Emily,57
DC,F,2002,Kayla,52
DC,F,2003,Katherine,51
DC,F,2004,Sophia,53
DC,F,2005,Sophia,51
DC,F,2006,Katherine,53
DC,F,2007,Ashley,58
DC,F,2008,Ashley,47
DC,F,2009,Sophia,43
DC,F,2010,Madison,50
DC,F,2011,Sophia,50
DC,F,2012,Sophia,50
DC,M,1910,James,78
DC,M,1911,William,70
DC,M,1912,William,105
DC,M,1913,James,111
DC,M,1914,William,119
DC,M,1915,John,152
DC,M,1916,John,189
DC,M,1917,John,195
DC,M,1918,William,238
DC,M,1919,William,241
DC,M,1920,William,288
DC,M,1921,William,283
DC,M,1922,William,289
DC,M,1923,John,281
DC,M,1924,William,286
DC,M,1925,William,290
DC,M,1926,William,284
DC,M,1927,John,308
DC,M,1928,William,265
DC,M,1929,James,269
DC,M,1930,William,285
DC,M,1931,Robert,285
DC,M,1932,Robert,299
DC,M,1933,Robert,316
DC,M,1934,Robert,285
DC,M,1935,John,329
DC,M,1936,Robert,358
DC,M,1937,Robert,392
DC,M,1938,Robert,405
DC,M,1939,John,420
DC,M,1940,John,472
DC,M,1941,James,583
DC,M,1942,John,676
DC,M,1943,John,723
DC,M,1944,John,788
DC,M,1945,John,707
DC,M,1946,John,804
DC,M,1947,John,885
DC,M,1948,John,815
DC,M,1949,Robert,732
DC,M,1950,John,810
DC,M,1951,Robert,742
DC,M,1952,John,844
DC,M,1953,Michael,796
DC,M,1954,Michael,801
DC,M,1955,Michael,799
DC,M,1956,Michael,789
DC,M,1957,Michael,826
DC,M,1958,Michael,842
DC,M,1959,Michael,772
DC,M,1960,Michael,755
DC,M,1961,Michael,773
DC,M,1962,Michael,762
DC,M,1963,John,708
DC,M,1964,John,723
DC,M,1965,Michael,647
DC,M,1966,Michael,703
DC,M,1967,Michael,600
DC,M,1968,Michael,572
DC,M,1969,Michael,606
DC,M,1970,Michael,601
DC,M,1971,Michael,538
DC,M,1972,Michael,482
DC,M,1973,Michael,428
DC,M,1974,Michael,373
DC,M,1975,Michael,358
DC,M,1976,Michael,369
DC,M,1977,Michael,389
DC,M,1978,Michael,352
DC,M,1979,Michael,340
DC,M,1980,Michael,366
DC,M,1981,Michael,360
DC,M,1982,Michael,360
DC,M,1983,Michael,337
DC,M,1984,Michael,320
DC,M,1985,Michael,333
DC,M,1986,Michael,317
DC,M,1987,Michael,309
DC,M,1988,Michael,312
DC,M,1989,Michael,312
DC,M,1990,Michael,303
DC,M,1991,Michael,265
DC,M,1992,Michael,247
DC,M,1993,Michael,211
DC,M,1994,Michael,172
DC,M,1995,Michael,161
DC,M,1996,Michael,138
DC,M,1997,Michael,131
DC,M,1998,Michael,129
DC,M,1999,Michael,119
DC,M,2000,John,113
DC,M,2001,Michael,108
DC,M,2002,Michael,113
DC,M,2003,Michael,100
DC,M,2004,William,109
DC,M,2005,William,111
DC,M,2006,William,109
DC,M,2007,William,99
DC,M,2008,William,95
DC,M,2009,William,87
DC,M,2010,William,71
DC,M,2011,William,72
DC,M,2012,William,94
DE,F,1910,Mary,59
DE,F,1911,Mary,49
DE,F,1912,Mary,77
DE,F,1913,Mary,80
DE,F,1914,Mary,101
DE,F,1915,Mary,141
DE,F,1916,Mary,114
DE,F,1917,Mary,161
DE,F,1918,Mary,178
DE,F,1919,Mary,181
DE,F,1920,Mary,165
DE,F,1921,Mary,141
DE,F,1922,Mary,162
DE,F,1923,Mary,149
DE,F,1924,Mary,132
DE,F,1925,Mary,101
DE,F,1926,Mary,115
DE,F,1927,Mary,120
DE,F,1928,Mary,116
DE,F,1929,Mary,115
DE,F,1930,Mary,105
DE,F,1931,Mary,100
DE,F,1932,Mary,97
DE,F,1933,Mary,71
DE,F,1934,Mary,93
DE,F,1935,Mary,92
DE,F,1936,Mary,102
DE,F,1937,Mary,98
DE,F,1938,Barbara,109
DE,F,1939,Mary,98
DE,F,1940,Mary,115
DE,F,1941,Mary,111
DE,F,1942,Mary,123
DE,F,1943,Mary,133
DE,F,1944,Mary,135
DE,F,1945,Mary,139
DE,F,1946,Barbara,140
DE,F,1947,Linda,176
DE,F,1948,Linda,164
DE,F,1949,Linda,159
DE,F,1950,Linda,169
DE,F,1951,Linda,159
DE,F,1952,Linda,171
DE,F,1953,Deborah,162
DE,F,1954,Deborah,180
DE,F,1955,Mary,189
DE,F,1956,Deborah,174
DE,F,1957,Deborah,183
DE,F,1958,Mary,158
DE,F,1959,Mary,166
DE,F,1960,Donna,142
DE,F,1961,Mary,142
DE,F,1962,Lisa,161
DE,F,1963,Lisa,194
DE,F,1964,Lisa,174
DE,F,1965,Lisa,194
DE,F,1966,Lisa,187
DE,F,1967,Lisa,156
DE,F,1968,Lisa,122
DE,F,1969,Kimberly,128
DE,F,1970,Jennifer,134
DE,F,1971,Jennifer,178
DE,F,1972,Jennifer,191
DE,F,1973,Jennifer,182
DE,F,1974,Jennifer,207
DE,F,1975,Jennifer,151
DE,F,1976,Jennifer,173
DE,F,1977,Jennifer,170
DE,F,1978,Jennifer,171
DE,F,1979,Jennifer,167
DE,F,1980,Jennifer,169
DE,F,1981,Jennifer,162
DE,F,1982,Jennifer,170
DE,F,1983,Jennifer,128
DE,F,1984,Jennifer,148
DE,F,1985,Jennifer,128
DE,F,1986,Ashley,168
DE,F,1987,Jessica,190
DE,F,1988,Ashley,163
DE,F,1989,Ashley,161
DE,F,1990,Jessica,156
DE,F,1991,Ashley,151
DE,F,1992,Jessica,109
DE,F,1993,Jessica,107
DE,F,1994,Jessica,107
DE,F,1995,Sarah,79
DE,F,1996,Emily,85
DE,F,1997,Emily,86
DE,F,1998,Emily,92
DE,F,1999,Emily,79
DE,F,2000,Emily,80
DE,F,2001,Madison,89
DE,F,2002,Emily,70
DE,F,2003,Emily,87
DE,F,2004,Madison,68
DE,F,2005,Madison,68
DE,F,2006,Madison,72
DE,F,2007,Ava,67
DE,F,2008,Ava,70
DE,F,2009,Isabella,70
DE,F,2010,Sophia,73
DE,F,2011,Sophia,70
DE,F,2012,Sophia,67
DE,M,1910,William,28
DE,M,1911,William,36
DE,M,1912,John,79
DE,M,1913,John,74
DE,M,1914,William,102
DE,M,1915,John,118
DE,M,1916,William,146
DE,M,1917,John,157
DE,M,1918,John,147
DE,M,1919,William,145
DE,M,1920,William,167
DE,M,1921,William,155
DE,M,1922,William,167
DE,M,1923,William,157
DE,M,1924,William,139
DE,M,1925,William,135
DE,M,1926,William,155
DE,M,1927,William,149
DE,M,1928,William,148
DE,M,1929,John,135
DE,M,1930,William,138
DE,M,1931,William,132
DE,M,1932,William,123
DE,M,1933,William,119
DE,M,1934,John,135
DE,M,1935,William,139
DE,M,1936,Robert,119
DE,M,1937,William,144
DE,M,1938,William,143
DE,M,1939,John,148
DE,M,1940,William,142
DE,M,1941,John,164
DE,M,1942,John,188
DE,M,1943,William,206
DE,M,1944,William,196
DE,M,1945,Robert,201
DE,M,1946,John,229
DE,M,1947,William,237
DE,M,1948,James,213
DE,M,1949,John,244
DE,M,1950,William,233
DE,M,1951,John,239
DE,M,1952,William,226
DE,M,1953,John,285
DE,M,1954,John,277
DE,M,1955,John,270
DE,M,1956,John,303
DE,M,1957,John,290
DE,M,1958,Michael,311
DE,M,1959,John,278
DE,M,1960,David,273
DE,M,1961,John,288
DE,M,1962,John,268
DE,M,1963,David,266
DE,M,1964,John,271
DE,M,1965,John,245
DE,M,1966,Michael,252
DE,M,1967,Michael,255
DE,M,1968,Michael,240
DE,M,1969,Michael,251
DE,M,1970,Michael,247
DE,M,1971,Michael,275
DE,M,1972,Michael,192
DE,M,1973,Michael,194
DE,M,1974,Michael,178
DE,M,1975,Michael,196
DE,M,1976,Michael,222
DE,M,1977,Michael,217
DE,M,1978,Michael,203
DE,M,1979,Michael,230
DE,M,1980,Michael,230
DE,M,1981,Michael,268
DE,M,1982,Michael,232
DE,M,1983,Michael,241
DE,M,1984,Michael,213
DE,M,1985,Michael,212
DE,M,1986,Michael,195
DE,M,1987,Michael,236
DE,M,1988,Michael,241
DE,M,1989,Michael,246
DE,M,1990,Michael,229
DE,M,1991,Michael,222
DE,M,1992,Michael,191
DE,M,1993,Michael,165
DE,M,1994,Michael,144
DE,M,1995,Michael,128
DE,M,1996,Michael,127
DE,M,1997,Michael,148
DE,M,1998,Michael,122
DE,M,1999,Michael,114
DE,M,2000,Michael,139
DE,M,2001,Michael,107
DE,M,2002,Matthew,100
DE,M,2003,Michael,98
DE,M,2004,Ryan,101
DE,M,2005,Michael,89
DE,M,2006,Ryan,74
DE,M,2007,Michael,73
DE,M,2008,Michael,88
DE,M,2009,Alexander,69
DE,M,2010,Michael,68
DE,M,2011,Michael,64
DE,M,2012,Michael,60
FL,F,1910,Mary,239
FL,F,1911,Mary,223
FL,F,1912,Mary,290
FL,F,1913,Mary,326
FL,F,1914,Mary,427
FL,F,1915,Mary,482
FL,F,1916,Mary,537
FL,F,1917,Mary,581
FL,F,1918,Mary,585
FL,F,1919,Mary,620
FL,F,1920,Mary,626
FL,F,1921,Mary,717
FL,F,1922,Mary,705
FL,F,1923,Mary,795
FL,F,1924,Mary,846
FL,F,1925,Mary,972
FL,F,1926,Mary,1068
FL,F,1927,Mary,1043
FL,F,1928,Mary,915
FL,F,1929,Mary,823
FL,F,1930,Mary,801
FL,F,1931,Mary,782
FL,F,1932,Mary,837
FL,F,1933,Mary,679
FL,F,1934,Mary,788
FL,F,1935,Mary,781
FL,F,1936,Mary,783
FL,F,1937,Mary,816
FL,F,1938,Mary,802
FL,F,1939,Mary,889
FL,F,1940,Mary,902
FL,F,1941,Mary,907
FL,F,1942,Mary,1066
FL,F,1943,Mary,1215
FL,F,1944,Mary,1175
FL,F,1945,Mary,1216
FL,F,1946,Mary,1123
FL,F,1947,Linda,1667
FL,F,1948,Linda,1566
FL,F,1949,Linda,1537
FL,F,1950,Linda,1478
FL,F,1951,Linda,1439
FL,F,1952,Linda,1406
FL,F,1953,Linda,1371
FL,F,1954,Linda,1310
FL,F,1955,Mary,1256
FL,F,1956,Mary,1348
FL,F,1957,Mary,1242
FL,F,1958,Mary,1253
FL,F,1959,Mary,1194
FL,F,1960,Mary,1200
FL,F,1961,Mary,1133
FL,F,1962,Lisa,1080
FL,F,1963,Lisa,1298
FL,F,1964,Lisa,1189
FL,F,1965,Lisa,1466
FL,F,1966,Lisa,1312
FL,F,1967,Lisa,1186
FL,F,1968,Lisa,1239
FL,F,1969,Lisa,1208
FL,F,1970,Jennifer,1263
FL,F,1971,Jennifer,1552
FL,F,1972,Jennifer,1938
FL,F,1973,Jennifer,1909
FL,F,1974,Jennifer,2097
FL,F,1975,Jennifer,1904
FL,F,1976,Jennifer,1955
FL,F,1977,Jennifer,1986
FL,F,1978,Jennifer,1859
FL,F,1979,Jennifer,2099
FL,F,1980,Jennifer,2244
FL,F,1981,Jennifer,2209
FL,F,1982,Jennifer,2369
FL,F,1983,Jennifer,2317
FL,F,1984,Jennifer,2170
FL,F,1985,Jessica,2289
FL,F,1986,Jessica,2563
FL,F,1987,Jessica,2739
FL,F,1988,Ashley,2613
FL,F,1989,Ashley,2509
FL,F,1990,Ashley,2373
FL,F,1991,Ashley,2219
FL,F,1992,Ashley,2051
FL,F,1993,Ashley,1912
FL,F,1994,Ashley,1691
FL,F,1995,Ashley,1677
FL,F,1996,Ashley,1398
FL,F,1997,Ashley,1309
FL,F,1998,Emily,1184
FL,F,1999,Emily,1263
FL,F,2000,Emily,1205
FL,F,2001,Emily,1222
FL,F,2002,Emily,1168
FL,F,2003,Emily,1302
FL,F,2004,Emily,1365
