num_critic_for_reviews,duration,gross,movie_title,num_voted_users,movie_imdb_link,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score
83,89,57011847,Escape from Planet Earth ,20615,http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1,44,USA,PG,40000000,2013,5.9
283,139,50859889,Apocalypto ,236000,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,1043,USA,R,40000000,2006,7.8
351,107,52000688,Predators ,171418,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,619,USA,R,40000000,2010,6.4
245,129,139259759,The Matrix Revolutions ,364948,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121,Australia,R,150000000,2003,6.7
195,96,47781388,Secret Window ,147504,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,531,USA,PG-13,40000000,2004,6.6
175,99,52320979,The Lake House ,114321,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,548,USA,PG,40000000,2006,6.8
193,104,47806295,The Skeleton Key ,87447,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1,371,USA,PG-13,43000000,2005,6.5
169,105,51853450,The Odd Life of Timothy Green ,37398,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,110,USA,PG,25000000,2012,6.6
128,101,46012734,Made of Honor ,54421,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,101,USA,PG-13,40000000,2008,5.8
249,134,47034272,Jersey Boys ,25465,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,190,USA,R,40000000,2014,6.9
207,98,59588068,Gothika ,89557,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,376,USA,R,40000000,2003,5.8
406,102,400736600,Frozen ,421658,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904,USA,PG,150000000,2013,7.6
211,102,41797066,Aliens vs. Predator: Requiem ,92789,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,998,USA,R,40000000,2007,4.7
101,103,37752931,Autumn in New York ,20201,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,180,USA,PG-13,40000000,2000,5.5
175,95,50562555,Music and Lyrics ,81334,http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1,291,USA,PG-13,NA,2007,6.5
342,109,37371385,Paul ,192462,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,334,USA,R,40000000,2011,7
147,95,37101011,The Guilt Trip ,30394,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,103,USA,PG-13,40000000,2012,5.8
420,111,38176892,Scream 4 ,104119,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,518,USA,R,40000000,2011,6.2
201,94,38543473,Sex Tape ,84382,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,158,USA,R,40000000,2014,5.1
275,138,281492479,The Matrix Reloaded ,421818,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789,USA,R,150000000,2003,7.2
82,94,36037909,Hanging Up ,10132,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,130,Germany,PG-13,60000000,2000,4.7
277,92,42575718,Final Destination 5 ,83788,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1,227,USA,R,40000000,2011,5.9
157,123,33508922,Pay It Forward ,95860,http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1,660,USA,PG-13,40000000,2000,7.2
124,104,42071069,Fever Pitch ,36223,http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1,208,USA,PG-13,30000000,2005,6.2
146,102,32853640,Drillbit Taylor ,50199,http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1,101,USA,PG-13,40000000,2008,5.7
303,136,42615685,A Million Ways to Die in the West ,136093,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1,416,USA,R,40000000,2014,6.1
283,129,31836745,Extremely Loud & Incredibly Close ,81298,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1,341,USA,PG-13,40000000,2011,6.9
486,112,206360018,Thor: The Dark World ,414070,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532,USA,PG-13,170000000,2013,7.1
212,107,30993544,Morning Glory ,58871,http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1,156,USA,PG-13,40000000,2010,6.5
98,117,30981850,Get Rich or Die Tryin' ,35834,http://www.imdb.com/title/tt0430308/?ref_=fn_tt_tt_1,284,USA,R,40000000,2005,5
110,116,30199105,The Art of War ,25346,http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1,167,USA,R,40000000,2000,5.7
146,135,29077547,Rent ,41685,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1,754,USA,PG-13,40000000,2005,7
100,107,29374178,Bless the Child ,12093,http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1,188,USA,R,40000000,2000,5.1
107,104,27053815,The Musketeer ,12856,http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1,291,Germany,PG-13,40000000,2001,4.7
169,115,26814957,The Other Boleyn Girl ,84357,http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1,252,UK,PG-13,35000000,2008,6.7
94,119,25178165,Sweet November ,70292,http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1,274,USA,PG-13,40000000,2001,6.7
739,120,153629485,Mad Max: Fury Road ,552503,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588,Australia,R,150000000,2015,8.1
190,99,25117498,The Reaping ,37412,http://www.imdb.com/title/tt0444682/?ref_=fn_tt_tt_1,178,USA,R,40000000,2007,5.7
201,112,36665854,Colombiana ,76498,http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1,203,France,PG-13,40000000,2011,6.4
104,108,22433915,City by the Sea ,21319,http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1,166,USA,R,60000000,2002,6.2
86,84,21176322,Torque ,23747,http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1,207,USA,PG-13,40000000,2004,4
298,146,133375846,Angels & Demons ,207839,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,USA,PG-13,150000000,2009,6.7
260,123,15962471,Marie Antoinette ,79892,http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1,619,USA,PG-13,40000000,2006,6.4
102,102,14967182,Get Carter ,27305,http://www.imdb.com/title/tt0208988/?ref_=fn_tt_tt_1,284,USA,R,40000000,2000,5.1
371,114,18996755,The Impossible ,145270,http://www.imdb.com/title/tt1649419/?ref_=fn_tt_tt_1,322,Spain,PG-13,45000000,2012,7.6
335,87,20999103,Fantastic Mr. Fox ,139114,http://www.imdb.com/title/tt0432283/?ref_=fn_tt_tt_1,245,USA,PG,40000000,2009,7.8
86,103,14448589,Life or Something Like It ,19364,http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1,128,USA,PG-13,40000000,2002,5.8
242,122,33201661,Amélie ,534262,http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1,1314,France,R,77000000,2001,8.4
70,91,14018364,New York Minute ,17722,http://www.imdb.com/title/tt0363282/?ref_=fn_tt_tt_1,111,USA,PG,30000000,2004,4.8
313,151,423032628,Pirates of the Caribbean: Dead Man's Chest ,522040,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,1832,USA,PG-13,225000000,2006,7.3
516,115,181015141,Thor ,536314,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738,USA,PG-13,150000000,2011,7
135,103,13395939,Alfie ,43442,http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1,146,UK,R,60000000,2004,6.2
125,107,20113965,Big Miracle ,15231,http://www.imdb.com/title/tt1430615/?ref_=fn_tt_tt_1,66,USA,PG,40000000,2012,6.5
104,101,13208023,Feardotcom ,17309,http://www.imdb.com/title/tt0295254/?ref_=fn_tt_tt_1,388,UK,R,42000000,2002,3.3
157,109,13838130,Cirque du Freak: The Vampire's Assistant ,35990,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157,USA,PG-13,40000000,2009,5.9
159,110,5773519,Victor Frankenstein ,28618,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,USA,PG-13,40000000,2015,6
78,89,9652000,Duplex ,46205,http://www.imdb.com/title/tt0266489/?ref_=fn_tt_tt_1,147,USA,PG-13,40000000,2003,5.8
88,100,12081447,Soul Men ,7794,http://www.imdb.com/title/tt1111948/?ref_=fn_tt_tt_1,25,USA,R,NA,2008,6.5
225,96,114053579,Bolt ,146766,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178,USA,PG,150000000,2008,6.9
219,108,10326062,Pandorum ,121432,http://www.imdb.com/title/tt1188729/?ref_=fn_tt_tt_1,310,Germany,R,33000000,2009,6.8
83,102,6114237,Impostor ,19986,http://www.imdb.com/title/tt0160399/?ref_=fn_tt_tt_1,207,USA,R,40000000,2001,6.2
53,93,4835968,Extreme Ops ,4821,http://www.imdb.com/title/tt0283160/?ref_=fn_tt_tt_1,82,UK,PG-13,40000000,2002,4.5
61,84,4777007,Just Visiting ,15130,http://www.imdb.com/title/tt0189192/?ref_=fn_tt_tt_1,98,France,PG-13,40000000,2001,5.8
308,107,3675072,Sunshine ,190132,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1,801,UK,R,26000000,2007,7.3
70,91,18438149,A Thousand Words ,30842,http://www.imdb.com/title/tt0763831/?ref_=fn_tt_tt_1,93,USA,PG-13,40000000,2012,5.9
41,94,511920,Delgo ,2458,http://www.imdb.com/title/tt0361500/?ref_=fn_tt_tt_1,26,USA,PG,40000000,2008,4.4
224,115,10640645,The Gunman ,28429,http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1,110,USA,R,40000000,2015,5.8
66,93,652526,Alex Rider: Operation Stormbreaker ,20201,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1,187,Germany,PG,40000000,2006,5.1
253,105,80050171,Disturbia ,186982,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,491,USA,PG-13,20000000,2007,6.9
145,88,119420252,G-Force ,33042,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90,USA,PG,150000000,2009,5.1
94,101,876671,The Hunting Party ,22010,http://www.imdb.com/title/tt0455782/?ref_=fn_tt_tt_1,90,USA,R,25000000,2007,6.9
106,113,128978,The Warlords ,22897,http://www.imdb.com/title/tt0913968/?ref_=fn_tt_tt_1,61,Hong Kong,R,40000000,2007,7.1
30,112,77231,Nomad: The Warrior ,3322,http://www.imdb.com/title/tt0374089/?ref_=fn_tt_tt_1,32,France,R,25000000,2005,6
488,126,4563029,Snowpiercer ,181472,http://www.imdb.com/title/tt1706620/?ref_=fn_tt_tt_1,514,South Korea,R,39200000,2013,7
63,90,NA,A Monster in Paris ,15790,http://www.imdb.com/title/tt0961097/?ref_=fn_tt_tt_1,40,France,PG,25000000,2011,6.8
42,93,463730,The Last Shot ,3789,http://www.imdb.com/title/tt0357054/?ref_=fn_tt_tt_1,39,USA,R,NA,2004,5.7
44,159,6498000,Baahubali: The Beginning ,62756,http://www.imdb.com/title/tt2631186/?ref_=fn_tt_tt_1,410,India,NA,18026148,2015,8.4
310,99,83640426,Wrath of the Titans ,152826,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253,USA,PG-13,150000000,2012,5.8
214,107,63411478,The Time Traveler's Wife ,114925,http://www.imdb.com/title/tt0452694/?ref_=fn_tt_tt_1,234,USA,PG-13,39000000,2009,7.1
110,102,42640890,Because I Said So ,32412,http://www.imdb.com/title/tt0490084/?ref_=fn_tt_tt_1,184,USA,PG-13,NA,2007,5.6
187,106,144512310,The Fast and the Furious ,272227,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,USA,PG-13,38000000,2001,6.7
370,87,35287788,Frankenweenie ,73886,http://www.imdb.com/title/tt1142977/?ref_=fn_tt_tt_1,165,USA,PG,39000000,2012,7
276,119,25335935,Serenity ,242599,http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1,1594,USA,PG-13,40000000,2005,8
76,110,5881504,Against the Ropes ,5917,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,50,USA,PG-13,39000000,2004,5.3
211,113,29802761,Grudge Match ,46480,http://www.imdb.com/title/tt1661382/?ref_=fn_tt_tt_1,115,USA,PG-13,40000000,2013,6.4
160,150,626809,Red Cliff ,36894,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1,105,China,R,553632000,2008,7.4
97,108,127214072,Sweet Home Alabama ,83786,http://www.imdb.com/title/tt0256415/?ref_=fn_tt_tt_1,392,USA,PG-13,38000000,2002,6.1
526,113,79711678,Dark Shadows ,199039,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,USA,PG-13,100000000,2012,6.2
174,96,88915214,The Ugly Truth ,163665,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,169,USA,R,38000000,2009,6.5
103,100,85570368,Spy Kids 2: Island of Lost Dreams ,44885,http://www.imdb.com/title/tt0287717/?ref_=fn_tt_tt_1,107,USA,PG,38000000,2002,5.1
273,122,6594136,The Grandmaster ,24557,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111,Hong Kong,PG-13,38600000,2013,6.5
279,120,58700247,Water for Elephants ,95367,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,260,USA,PG-13,38000000,2011,6.9
4,88,NA,Dragon Nest: Warriors' Dawn ,2169,http://www.imdb.com/title/tt2911342/?ref_=fn_tt_tt_1,18,China,NA,40000000,2014,6.4
98,115,39177215,Enough ,30667,http://www.imdb.com/title/tt0278435/?ref_=fn_tt_tt_1,234,USA,PG-13,38000000,2002,5.6
465,131,195000874,Mission: Impossible - Rogue Nation ,232187,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,China,PG-13,150000000,2015,7.4
116,123,40334024,Heartbreakers ,44168,http://www.imdb.com/title/tt0125022/?ref_=fn_tt_tt_1,216,USA,PG-13,35000000,2001,6.2
76,94,71038190,Paul Blart: Mall Cop 2 ,23473,http://www.imdb.com/title/tt3450650/?ref_=fn_tt_tt_1,123,USA,PG,30000000,2015,4.4
106,102,24044532,Angel Eyes ,19686,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,180,USA,R,38000000,2001,5.6
55,98,22770864,Joe Somebody ,8433,http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1,85,USA,PG,38000000,2001,5.5
107,105,16991902,Rock Star ,34592,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,191,USA,R,57000000,2001,6.2
323,109,47536959,Precious ,86955,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275,USA,R,10000000,2009,7.3
357,119,61937495,The Wolfman ,89442,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432,USA,R,150000000,2010,5.8
302,127,41997790,Riddick ,125305,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343,USA,R,38000000,2013,6.4
31,110,623374,Texas Rangers ,4757,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67,USA,PG-13,38000000,2001,5.2
118,90,7871693,City of Ember ,52908,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,102,USA,PG,55000000,2008,6.5
546,144,16377274,The Master ,105144,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,405,USA,R,32000000,2012,7.1
21,97,NA,Virgin Territory ,6691,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,28,Italy,R,38000000,2007,4.8
86,130,9589875,The Express ,16673,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,45,USA,PG,40000000,2008,7.3
194,112,34912982,The 5th Wave ,55617,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266,USA,PG-13,38000000,2016,5.2
437,133,109712885,Creed ,146708,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362,USA,PG-13,35000000,2015,7.7
378,150,92173235,The Town ,280228,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420,USA,R,37000000,2010,7.6
248,110,124051759,The Legend of Tarzan ,42372,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239,USA,PG-13,180000000,2016,6.6
170,110,41102171,What to Expect When You're Expecting ,57266,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89,USA,PG-13,40000000,2012,5.7
341,96,60338891,Burn After Reading ,248468,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,545,USA,R,37000000,2008,7
139,96,48006503,Nim's Island ,28109,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110,USA,PG,37000000,2008,6
393,123,26903709,Rush ,312629,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475,UK,R,38000000,2013,8.1
203,107,44867349,Cop Out ,75347,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176,USA,R,37000000,2010,5.6
148,110,46813366,How to Be Single ,39440,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83,USA,R,38000000,2016,6.1
131,113,72279690,Dolphin Tale ,17948,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86,USA,PG,37000000,2011,6.9
350,122,191449475,Twilight ,348007,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535,USA,PG-13,37000000,2008,5.2
129,116,71026631,John Q ,98899,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394,USA,PG-13,36000000,2002,7
194,91,126597121,Bee Movie ,105902,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,USA,PG,150000000,2007,6.2
289,118,150368971,We're the Millers ,316671,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301,USA,R,37000000,2013,7
14,115,NA,Obitaemyy ostrov ,4387,http://www.imdb.com/title/tt0972558/?ref_=fn_tt_tt_1,21,Russia,NA,29500000,2009,5.3
265,101,50213619,Hot Tub Time Machine ,139184,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243,USA,R,36000000,2010,6.4
54,107,42019483,Dolphin Tale 2 ,6069,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33,USA,PG,36000000,2014,6.4
126,124,23360779,Reindeer Games ,31113,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212,USA,R,34000000,2000,5.7
110,109,26183197,A Man Apart ,38348,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135,USA,R,36000000,2003,6.1
138,105,20991497,Aloha ,39778,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172,USA,PG-13,37000000,2015,5.4
284,90,165230261,Kung Fu Panda 2 ,182718,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,USA,PG,150000000,2011,7.3
267,114,33037754,The Rite ,75864,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197,USA,PG-13,37000000,2011,6
63,95,2954405,Isn't She Great ,1977,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64,USA,R,36000000,2000,5.3
85,81,30105968,Space Chimps ,8860,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45,USA,G,37000000,2008,4.5
44,95,37788228,Head of State ,15046,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80,USA,PG-13,35200000,2003,5.4
334,108,277313371,The Hangover ,583341,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626,USA,R,35000000,2009,7.8
78,105,2126511,Ip Man 3 ,21912,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45,Hong Kong,PG-13,36000000,2015,7.2
450,150,89289910,The Lone Ranger ,181792,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1,711,USA,PG-13,215000000,2013,6.5
280,103,131564731,The Last Airbender ,118951,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,USA,PG,150000000,2010,4.2
77,102,1068392,There Be Dragons ,3865,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53,Spain,PG-13,36000000,2011,5.9
261,129,255950375,The Blind Side ,223127,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420,USA,PG-13,29000000,2009,7.7
122,88,112692062,Spy Kids ,84325,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205,USA,PG,35000000,2001,5.4
340,106,117528646,Horrible Bosses ,353442,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387,USA,R,35000000,2011,6.9
493,110,171031347,True Grit ,240962,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724,USA,PG-13,38000000,2010,7.7
208,109,124732962,The Devil Wears Prada ,286178,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631,USA,PG-13,35000000,2006,6.8
310,124,133382309,Mission: Impossible III ,256695,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,USA,PG-13,150000000,2006,6.9
275,120,134455175,Identity Thief ,97664,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232,USA,R,35000000,2013,5.7
144,123,81159365,21 ,191470,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278,USA,PG-13,35000000,2008,6.8
332,129,110008260,Trainwreck ,94241,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309,Japan,R,35000000,2015,6.3
104,105,67962333,Guess Who ,33887,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160,USA,PG-13,35000000,2005,5.9
127,100,63939454,Sky High ,61321,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,217,USA,PG,35000000,2005,6.2
339,131,73103784,White House Down ,164238,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,USA,PG-13,150000000,2013,6.4
225,109,61280963,The Cell ,79877,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,677,USA,R,33000000,2000,6.3
160,123,59699513,Secretariat ,20827,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136,USA,PG,35000000,2010,7.2
191,87,54132596,TMNT ,53786,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,211,Hong Kong,PG,34000000,2007,6.3
74,109,52277485,Radio ,32370,http://www.imdb.com/title/tt0316465/?ref_=fn_tt_tt_1,196,USA,PG,35000000,2003,6.9
238,109,55802754,Friends with Benefits ,270228,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194,USA,R,35000000,2011,6.6
177,92,55291815,Neighbors 2: Sorority Rising ,28041,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111,USA,R,35000000,2016,6
405,125,83299761,Saving Mr. Banks ,117719,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1,306,USA,PG-13,35000000,2013,7.5
132,88,21379315,Mars Needs Moms ,17590,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,USA,PG,150000000,2011,5.4
285,134,67523385,This Is 40 ,104005,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,248,USA,R,35000000,2012,6.2
124,88,49474048,Old Dogs ,31191,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120,USA,PG,35000000,2009,5.4
164,92,45802315,Underworld: Rise of the Lycans ,119974,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169,USA,R,35000000,2009,6.6
120,91,43792641,License to Wed ,32157,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,119,USA,PG-13,35000000,2007,5.3
90,75,57651794,The Benchwarmers ,40651,http://www.imdb.com/title/tt0437863/?ref_=fn_tt_tt_1,209,USA,PG-13,33000000,2006,5.6
120,98,43894863,Must Love Dogs ,25883,http://www.imdb.com/title/tt0417001/?ref_=fn_tt_tt_1,262,USA,PG-13,30000000,2005,5.9
226,100,39532308,Resident Evil ,198701,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,1138,UK,R,33000000,2002,6.7
193,104,39692139,The Ladykillers ,84131,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1,400,USA,R,35000000,2004,6.2
135,85,64459316,Flushed Away ,85086,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,UK,PG,149000000,2006,6.7
228,103,40687294,Max Payne ,107772,http://www.imdb.com/title/tt0467197/?ref_=fn_tt_tt_1,398,Canada,PG-13,35000000,2008,5.4
360,109,37553932,In Time ,304318,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463,USA,PG-13,40000000,2011,6.7
148,104,37481242,The Back-up Plan ,40654,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97,USA,PG-13,35000000,2010,5.3
128,112,39026186,Something Borrowed ,48019,http://www.imdb.com/title/tt0491152/?ref_=fn_tt_tt_1,153,USA,PG-13,35000000,2011,5.9
46,95,33422806,Black Knight ,30771,http://www.imdb.com/title/tt0265087/?ref_=fn_tt_tt_1,164,USA,PG-13,50000000,2001,4.8
193,150,32519322,The Pianist ,497946,http://www.imdb.com/title/tt0253474/?ref_=fn_tt_tt_1,761,France,R,35000000,2002,8.5
208,122,31598308,From Hell ,124765,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,541,USA,R,35000000,2001,6.8
