"","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","movie_imdb_link","num_user_for_reviews","country","content_rating","budget","title_year","imdb_score"
"174",252,93,29113588,"The Mechanic ",117999,"http://www.imdb.com/title/tt0472399/?ref_=fn_tt_tt_1",181,"USA","R",40000000,2011,6.6
"175",375,109,138447667,"21 Jump Street ",408302,"http://www.imdb.com/title/tt1232829/?ref_=fn_tt_tt_1",345,"USA","R",42000000,2012,7.2
"176",150,124,116006080,"Notting Hill ",203269,"http://www.imdb.com/title/tt0125439/?ref_=fn_tt_tt_1",602,"UK","PG-13",42000000,1999,7
"177",187,84,106793915,"Chicken Run ",140499,"http://www.imdb.com/title/tt0120630/?ref_=fn_tt_tt_1",358,"UK","G",45000000,2000,7
"178",108,90,87856565,"Along Came Polly ",106909,"http://www.imdb.com/title/tt0343135/?ref_=fn_tt_tt_1",268,"USA","PG-13",42000000,2004,5.9
"179",21,117,70100000,"Boomerang ",20183,"http://www.imdb.com/title/tt0103859/?ref_=fn_tt_tt_1",41,"USA","R",40000000,1992,5.4
"180",270,123,159578352,"The Heat ",133177,"http://www.imdb.com/title/tt2404463/?ref_=fn_tt_tt_1",380,"USA","R",43000000,2013,6.6
"181",318,102,227946274,"Hancock ",343648,"http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1",590,"USA","PG-13",150000000,2008,6.4
"182",72,251,57750000,"Cleopatra ",21554,"http://www.imdb.com/title/tt0056937/?ref_=fn_tt_tt_1",192,"UK","Approved",31115000,1963,7
"183",154,105,45290318,"Here Comes the Boom ",74169,"http://www.imdb.com/title/tt1648179/?ref_=fn_tt_tt_1",112,"USA","PG",42000000,2012,6.5
"184",114,115,41543207,"High Crimes ",30077,"http://www.imdb.com/title/tt0257756/?ref_=fn_tt_tt_1",175,"USA","PG-13",42000000,2002,6.3
"185",27,122,41252428,"The Mirror Has Two Faces ",11453,"http://www.imdb.com/title/tt0117057/?ref_=fn_tt_tt_1",71,"USA","PG-13",42000000,1996,6.5
"186",166,119,35228696,"The Mothman Prophecies ",63677,"http://www.imdb.com/title/tt0265349/?ref_=fn_tt_tt_1",460,"USA","PG-13",32000000,2002,6.5
"187",288,81,59992760,"Brüno ",119622,"http://www.imdb.com/title/tt0889583/?ref_=fn_tt_tt_1",396,"USA","R",42000000,2009,5.8
"188",117,133,34667015,"Licence to Kill ",74009,"http://www.imdb.com/title/tt0097742/?ref_=fn_tt_tt_1",317,"UK","PG-13",32000000,1989,6.6
"189",291,100,37652565,"Red Riding Hood ",91151,"http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1",283,"USA","PG-13",42000000,2011,5.4
"190",151,120,24375436,"15 Minutes ",42547,"http://www.imdb.com/title/tt0179626/?ref_=fn_tt_tt_1",265,"USA","R",42000000,2001,6.1
"191",36,104,20915465,"Super Mario Bros. ",38203,"http://www.imdb.com/title/tt0108255/?ref_=fn_tt_tt_1",290,"UK","PG",42000000,1993,4
"192",323,104,256386216,"I Am Legend ",530870,"http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1",1413,"USA","PG-13",150000000,2007,7.2
"193",168,122,24127895,"Lord of War ",248123,"http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1",437,"USA","R",50000000,2005,7.6
"194",283,80,84961,"Hero ",149414,"http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1",841,"China","PG-13",31000000,2002,7.9
"195",127,91,26404753,"One for the Money ",34203,"http://www.imdb.com/title/tt1598828/?ref_=fn_tt_tt_1",169,"USA","PG-13",40000000,2012,5.3
"196",293,112,6105175,"The Interview ",247020,"http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1",835,"USA","R",44000000,2014,6.6
"197",95,100,5664251,"The Warrior's Way ",22309,"http://www.imdb.com/title/tt1032751/?ref_=fn_tt_tt_1",102,"New Zealand","R",45000000,2010,6.3
"198",4,30,NA,"McHale's Navy ",1558,"http://www.imdb.com/title/tt0055689/?ref_=fn_tt_tt_1",18,"USA","TV-G",NA,NA,7.5
"199",213,105,1260917,"Micmacs ",24657,"http://www.imdb.com/title/tt1149361/?ref_=fn_tt_tt_1",71,"France","R",27000000,2009,7.2
"200",119,110,116724075,"8 Mile ",187181,"http://www.imdb.com/title/tt0298203/?ref_=fn_tt_tt_1",564,"USA","R",41000000,2002,7
"201",9,101,NA,"Animal Kingdom: Let's go Ape ",590,"http://www.imdb.com/title/tt1220911/?ref_=fn_tt_tt_1",5,"France",NA,NA,2015,4.9
"202",167,144,56083966,"A Knight's Tale ",137003,"http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1",658,"USA","PG-13",65000000,2001,6.9
"203",276,115,206456431,"Charlie and the Chocolate Factory ",320284,"http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1",1361,"USA","PG",150000000,2005,6.7
"204",98,108,22108977,"The Medallion ",29861,"http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1",132,"Hong Kong","PG-13",41000000,2003,5.2
"205",234,107,293501675,"The Sixth Sense ",704766,"http://www.imdb.com/title/tt0167404/?ref_=fn_tt_tt_1",2073,"USA","PG-13",40000000,1999,8.1
"206",258,102,18600911,"Man on a Ledge ",125198,"http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1",153,"USA","PG-13",42000000,2012,6.6
"207",108,100,7204138,"The Big Year ",34809,"http://www.imdb.com/title/tt1053810/?ref_=fn_tt_tt_1",125,"USA","PG",41000000,2011,6.2
"208",81,126,90800000,"The Karate Kid ",126907,"http://www.imdb.com/title/tt0087538/?ref_=fn_tt_tt_1",235,"USA","PG",8000000,1984,7.2
"209",538,138,150117807,"American Hustle ",358416,"http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1",751,"USA","R",40000000,2013,7.3
"210",224,108,163947053,"The Proposal ",227824,"http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1",273,"USA","PG-13",40000000,2009,6.7
"211",129,105,116735231,"Double Jeopardy ",56646,"http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1",336,"USA","R",70000000,1999,6.4
"212",125,108,118500000,"Back to the Future Part II ",340085,"http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1",327,"USA","PG",40000000,1989,7.8
"213",433,89,126546825,"Lucy ",327367,"http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1",918,"France","R",40000000,2014,6.4
"214",318,111,206435493,"Ratatouille ",473887,"http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1",626,"USA","G",150000000,2007,8
"215",362,129,166147885,"Fifty Shades of Grey ",220020,"http://www.imdb.com/title/tt2322441/?ref_=fn_tt_tt_1",1360,"USA","R",40000000,2015,4.1
"216",93,84,111760631,"Spy Kids 3-D: Game Over ",40227,"http://www.imdb.com/title/tt0338459/?ref_=fn_tt_tt_1",188,"USA","PG",38000000,2003,4.1
"217",71,149,108706165,"A Time to Kill ",99558,"http://www.imdb.com/title/tt0117913/?ref_=fn_tt_tt_1",236,"USA","R",40000000,1996,7.4
"218",104,94,138614544,"Cheaper by the Dozen ",75152,"http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1",288,"USA","PG",40000000,2003,5.8
"219",319,121,125069696,"Lone Survivor ",203963,"http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1",420,"USA","R",40000000,2013,7.6
"220",41,128,107458785,"A League of Their Own ",71754,"http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1",166,"USA","PG",40000000,1992,7.2
"221",300,134,102310175,"The Conjuring 2 ",64989,"http://www.imdb.com/title/tt3065204/?ref_=fn_tt_tt_1",279,"USA","R",40000000,2016,7.8
"222",556,120,96917897,"The Social Network ",479453,"http://www.imdb.com/title/tt1285016/?ref_=fn_tt_tt_1",696,"USA","PG-13",40000000,2010,7.7
"223",161,129,93952276,"He's Just Not That Into You ",132048,"http://www.imdb.com/title/tt1001508/?ref_=fn_tt_tt_1",203,"USA","PG-13",40000000,2009,6.4
"224",151,89,90703745,"Scary Movie 4 ",93748,"http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1",410,"USA","PG-13",45000000,2006,5.1
"225",403,106,168368427,"Quantum of Solace ",330784,"http://www.imdb.com/title/tt0830515/?ref_=fn_tt_tt_1",1243,"UK","PG-13",200000000,2008,6.7
"226",478,128,205343774,"Batman Begins ",980946,"http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1",2685,"USA","PG-13",150000000,2005,8.3
"227",212,116,89138076,"Scream 3 ",98535,"http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1",734,"USA","R",40000000,2000,5.5
"228",111,118,87666629,"Back to the Future Part III ",283480,"http://www.imdb.com/title/tt0099088/?ref_=fn_tt_tt_1",263,"USA","PG",40000000,1990,7.4
"229",173,107,90353764,"Get Hard ",85629,"http://www.imdb.com/title/tt2561572/?ref_=fn_tt_tt_1",144,"USA","R",40000000,2015,6
"230",181,155,82522790,"Bram Stoker's Dracula ",143835,"http://www.imdb.com/title/tt0103874/?ref_=fn_tt_tt_1",654,"USA","R",40000000,1992,7.5
"231",252,123,94125426,"Julie & Julia ",79264,"http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1",277,"USA","PG-13",40000000,2009,7
"232",216,128,95001343,"42 ",66511,"http://www.imdb.com/title/tt0453562/?ref_=fn_tt_tt_1",200,"USA","PG-13",40000000,2013,7.5
"233",203,139,81292135,"The Talented Mr. Ripley ",137891,"http://www.imdb.com/title/tt0134119/?ref_=fn_tt_tt_1",696,"USA","R",40000000,1999,7.3
"234",218,109,86208010,"Dumb and Dumber To ",97045,"http://www.imdb.com/title/tt2096672/?ref_=fn_tt_tt_1",285,"USA","PG-13",35000000,2014,5.7
"235",118,120,81593527,"Eight Below ",48806,"http://www.imdb.com/title/tt0397313/?ref_=fn_tt_tt_1",263,"USA","PG",40000000,2006,7.3
"236",241,121,75274748,"The Intern ",130661,"http://www.imdb.com/title/tt2361509/?ref_=fn_tt_tt_1",304,"USA","PG-13",35000000,2015,7.2
"237",167,89,179982968,"Madagascar: Escape 2 Africa ",146019,"http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1",119,"USA","PG",150000000,2008,6.7
"238",119,102,90835030,"Ride Along 2 ",28621,"http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1",58,"USA","PG-13",40000000,2016,5.9
"239",89,117,72455275,"The Last of the Mohicans ",113068,"http://www.imdb.com/title/tt0104691/?ref_=fn_tt_tt_1",382,"USA","R",40000000,1992,7.8
"240",209,178,75305995,"Ray ",110394,"http://www.imdb.com/title/tt0350258/?ref_=fn_tt_tt_1",433,"USA","PG-13",40000000,2004,7.7
"241",374,147,74098862,"Sin City ",656640,"http://www.imdb.com/title/tt0401792/?ref_=fn_tt_tt_1",1732,"USA","R",40000000,2005,8.1
"242",235,90,72266306,"Vantage Point ",127528,"http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1",422,"USA","PG-13",40000000,2008,6.6
"243",215,105,71347010,"I Love You, Man ",166194,"http://www.imdb.com/title/tt1155056/?ref_=fn_tt_tt_1",215,"USA","R",40000000,2009,7.1
"244",109,114,70836296,"Shallow Hal ",109445,"http://www.imdb.com/title/tt0256380/?ref_=fn_tt_tt_1",426,"USA","PG-13",40000000,2001,5.9
"245",125,206,70405498,"JFK ",113472,"http://www.imdb.com/title/tt0102138/?ref_=fn_tt_tt_1",442,"France","R",40000000,1991,8
"246",65,99,70163652,"Big Momma's House 2 ",31968,"http://www.imdb.com/title/tt0421729/?ref_=fn_tt_tt_1",82,"USA","PG-13",40000000,2006,4.6
"247",125,123,66808615,"The Mexican ",87351,"http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1",344,"USA","R",34000000,2001,6.1
"248",185,105,177243721,"Night at the Museum: Battle of the Smithsonian ",130272,"http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1",209,"USA","PG",150000000,2009,5.9
"249",322,137,115603980,"Unbroken ",103589,"http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1",351,"USA","PG-13",65000000,2014,7.2
"250",191,102,64149837,"17 Again ",146899,"http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1",185,"USA","PG-13",20000000,2009,6.4
"251",191,109,83906114,"The Other Woman ",104481,"http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1",189,"USA","PG-13",40000000,2014,6
"252",221,82,66466372,"The Final Destination ",75345,"http://www.imdb.com/title/tt1144884/?ref_=fn_tt_tt_1",290,"USA","R",40000000,2009,5.2
"253",459,142,72306065,"Bridge of Spies ",178118,"http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1",355,"USA","PG-13",40000000,2015,7.6
"254",131,106,59068786,"Behind Enemy Lines ",86902,"http://www.imdb.com/title/tt0159273/?ref_=fn_tt_tt_1",411,"USA","PG-13",40000000,2001,6.4
"255",222,114,60923325,"Get Him to the Greek ",147317,"http://www.imdb.com/title/tt1226229/?ref_=fn_tt_tt_1",197,"USA","R",NA,2010,6.4
"256",118,106,57887882,"Shall We Dance ",35508,"http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1",211,"USA","PG-13",50000000,2004,6.1
"257",100,108,53955614,"Small Soldiers ",77415,"http://www.imdb.com/title/tt0122718/?ref_=fn_tt_tt_1",139,"USA","PG-13",40000000,1998,6.1
"258",70,98,54967359,"Spawn ",52805,"http://www.imdb.com/title/tt0120177/?ref_=fn_tt_tt_1",209,"USA","R",40000000,1997,5.2
"259",350,119,179883016,"X-Men Origins: Wolverine ",361924,"http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1",641,"USA","PG-13",150000000,2009,6.7
"260",138,131,54228104,"The Count of Monte Cristo ",104991,"http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1",544,"UK","PG-13",35000000,2002,7.7
"261",274,118,57981889,"The Lincoln Lawyer ",173848,"http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1",203,"USA","R",40000000,2011,7.3
"262",349,113,61094903,"Unknown ",210542,"http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1",332,"UK","PG-13",30000000,2011,6.9
"263",341,130,53082743,"The Prestige ",844052,"http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1",1100,"USA","PG-13",40000000,2006,8.5
"264",196,116,54414716,"Horrible Bosses 2 ",114294,"http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1",187,"USA","R",42000000,2014,6.3
"265",83,89,57011847,"Escape from Planet Earth ",20615,"http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1",44,"USA","PG",40000000,2013,5.9
"266",283,139,50859889,"Apocalypto ",236000,"http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1",1043,"USA","R",40000000,2006,7.8
"267",105,130,51185897,"The Living Daylights ",69457,"http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1",271,"UK","PG",30000000,1987,6.7
"268",351,107,52000688,"Predators ",171418,"http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1",619,"USA","R",40000000,2010,6.4
"269",16,116,49851591,"Legal Eagles ",7900,"http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1",34,"USA","PG",40000000,1986,5.9
"270",245,129,139259759,"The Matrix Revolutions ",364948,"http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1",2121,"Australia","R",150000000,2003,6.7
"271",195,96,47781388,"Secret Window ",147504,"http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1",531,"USA","PG-13",40000000,2004,6.6
"272",175,99,52320979,"The Lake House ",114321,"http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1",548,"USA","PG",40000000,2006,6.8
"273",193,104,47806295,"The Skeleton Key ",87447,"http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1",371,"USA","PG-13",43000000,2005,6.5
"274",169,105,51853450,"The Odd Life of Timothy Green ",37398,"http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1",110,"USA","PG",25000000,2012,6.6
"275",128,101,46012734,"Made of Honor ",54421,"http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1",101,"USA","PG-13",40000000,2008,5.8
"276",249,134,47034272,"Jersey Boys ",25465,"http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1",190,"USA","R",40000000,2014,6.9
"277",91,135,45856732,"The Rainmaker ",46221,"http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1",141,"USA","PG-13",40000000,1997,7.1
"278",207,98,59588068,"Gothika ",89557,"http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1",376,"USA","R",40000000,2003,5.8
"279",77,155,44175394,"Amistad ",56509,"http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1",227,"USA","R",36000000,1997,7.2
"280",25,106,45500797,"Medicine Man ",17443,"http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1",56,"USA","PG-13",40000000,1992,6
"281",406,102,400736600,"Frozen ",421658,"http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1",904,"USA","PG",150000000,2013,7.6
"282",211,102,41797066,"Aliens vs. Predator: Requiem ",92789,"http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1",998,"USA","R",40000000,2007,4.7
"283",19,95,38087756,"Ri¢hie Ri¢h ",49612,"http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1",39,"USA","PG",40000000,1994,5.2
"284",101,103,37752931,"Autumn in New York ",20201,"http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1",180,"USA","PG-13",40000000,2000,5.5
"285",175,95,50562555,"Music and Lyrics ",81334,"http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1",291,"USA","PG-13",NA,2007,6.5
"286",342,109,37371385,"Paul ",192462,"http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1",334,"USA","R",40000000,2011,7
"287",147,95,37101011,"The Guilt Trip ",30394,"http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1",103,"USA","PG-13",40000000,2012,5.8
"288",420,111,38176892,"Scream 4 ",104119,"http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1",518,"USA","R",40000000,2011,6.2
"289",138,123,36283504,"8MM ",104564,"http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1",587,"Germany","R",40000000,1999,6.5
"290",82,140,35183792,"The Doors ",68159,"http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1",209,"USA","R",38000000,1991,7.2
"291",201,94,38543473,"Sex Tape ",84382,"http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1",158,"USA","R",40000000,2014,5.1
"292",275,138,281492479,"The Matrix Reloaded ",421818,"http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1",2789,"USA","R",150000000,2003,7.2
"293",82,94,36037909,"Hanging Up ",10132,"http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1",130,"Germany","PG-13",60000000,2000,4.7
"294",277,92,42575718,"Final Destination 5 ",83788,"http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1",227,"USA","R",40000000,2011,5.9
"295",90,102,33864342,"Mickey Blue Eyes ",29968,"http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1",117,"UK","PG-13",40000000,1999,5.8
"296",157,123,33508922,"Pay It Forward ",95860,"http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1",660,"USA","PG-13",40000000,2000,7.2
"297",124,104,42071069,"Fever Pitch ",36223,"http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1",208,"USA","PG-13",30000000,2005,6.2
"298",3,30,NA,"Arthur ",8495,"http://www.imdb.com/title/tt0169414/?ref_=fn_tt_tt_1",43,"Canada","TV-Y",NA,NA,7.4
"299",146,102,32853640,"Drillbit Taylor ",50199,"http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1",101,"USA","PG-13",40000000,2008,5.7
"300",303,136,42615685,"A Million Ways to Die in the West ",136093,"http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1",416,"USA","R",40000000,2014,6.1
"301",70,93,32055248,"The Shadow ",18723,"http://www.imdb.com/title/tt0111143/?ref_=fn_tt_tt_1",146,"USA","PG-13",25000000,1994,6
"302",283,129,31836745,"Extremely Loud & Incredibly Close ",81298,"http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1",341,"USA","PG-13",40000000,2011,6.9
"303",486,112,206360018,"Thor: The Dark World ",414070,"http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1",532,"USA","PG-13",170000000,2013,7.1
"304",212,107,30993544,"Morning Glory ",58871,"http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1",156,"USA","PG-13",40000000,2010,6.5
"305",98,117,30981850,"Get Rich or Die Tryin' ",35834,"http://www.imdb.com/title/tt0430308/?ref_=fn_tt_tt_1",284,"USA","R",40000000,2005,5
"306",110,116,30199105,"The Art of War ",25346,"http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1",167,"USA","R",40000000,2000,5.7
"307",146,135,29077547,"Rent ",41685,"http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1",754,"USA","PG-13",40000000,2005,7
"308",100,107,29374178,"Bless the Child ",12093,"http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1",188,"USA","R",40000000,2000,5.1
"309",62,90,28535768,"The Out-of-Towners ",10446,"http://www.imdb.com/title/tt0129280/?ref_=fn_tt_tt_1",105,"USA","PG-13",40000000,1999,5.3
"310",70,99,27663982,"The Island of Dr. Moreau ",26051,"http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1",164,"USA","PG-13",40000000,1996,4.4
"311",107,104,27053815,"The Musketeer ",12856,"http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1",291,"Germany","PG-13",40000000,2001,4.7
"312",169,115,26814957,"The Other Boleyn Girl ",84357,"http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1",252,"UK","PG-13",35000000,2008,6.7
"313",94,119,25178165,"Sweet November ",70292,"http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1",274,"USA","PG-13",40000000,2001,6.7
"314",739,120,153629485,"Mad Max: Fury Road ",552503,"http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1",1588,"Australia","R",150000000,2015,8.1
"315",190,99,25117498,"The Reaping ",37412,"http://www.imdb.com/title/tt0444682/?ref_=fn_tt_tt_1",178,"USA","R",40000000,2007,5.7
"316",112,112,32645,"Mean Streets ",67797,"http://www.imdb.com/title/tt0070379/?ref_=fn_tt_tt_1",223,"USA","R",500000,1973,7.4
"317",12,128,24332324,"Renaissance Man ",13830,"http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1",61,"USA","PG-13",40000000,1994,6.1
"318",201,112,36665854,"Colombiana ",76498,"http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1",203,"France","PG-13",40000000,2011,6.4
"319",34,86,22717758,"The Magic Sword: Quest for Camelot ",11156,"http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1",67,"USA","G",40000000,1998,6.2
"320",104,108,22433915,"City by the Sea ",21319,"http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1",166,"USA","R",60000000,2002,6.2
"321",55,128,22326247,"At First Sight ",11232,"http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1",106,"USA","PG-13",60000000,1999,5.9
"322",86,84,21176322,"Torque ",23747,"http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1",207,"USA","PG-13",40000000,2004,4
"323",50,111,20300000,"City Hall ",16741,"http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1",60,"USA","R",40000000,1996,6.2
"324",181,131,20302961,"Showgirls ",49874,"http://www.imdb.com/title/tt0114436/?ref_=fn_tt_tt_1",450,"France","NC-17",45000000,1995,4.6
"325",298,146,133375846,"Angels & Demons ",207839,"http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1",435,"USA","PG-13",150000000,2009,6.7
"326",260,123,15962471,"Marie Antoinette ",79892,"http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1",619,"USA","PG-13",40000000,2006,6.4
"327",40,101,14942422,"Kiss of Death ",14226,"http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1",60,"USA","R",40000000,1995,5.9
